# Truckee-Tahoe Airport (KTRK)
# e.g. http://www.wunderground.com/history/airport/KTRK/2015/01/01/DailyHistory.html?req_city=Truckee&req_state=CA&reqdb.zip=96160&reqdb.magic=1&reqdb.wmo=99999&format=1
TimePST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
7:15 PM,53.6,32.0,44,30.06,10.0,West,6.9,-,N/A,,Clear,270,2014-06-18 02:15:00
7:35 PM,55.4,33.8,44,30.06,10.0,WNW,5.8,-,N/A,,Clear,290,2014-06-18 02:35:00
7:55 PM,53.6,33.8,47,30.06,10.0,West,8.1,-,N/A,,Clear,270,2014-06-18 02:55:00
8:15 PM,51.8,33.8,50,30.07,10.0,NNW,3.5,-,N/A,,Scattered Clouds,340,2014-06-18 03:15:00
8:35 PM,51.8,32.0,47,30.07,10.0,West,5.8,-,N/A,,Scattered Clouds,280,2014-06-18 03:35:00
8:55 PM,50.0,32.0,50,30.08,10.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,2014-06-18 03:55:00
9:15 PM,48.2,33.8,58,30.10,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-06-18 04:15:00
9:35 PM,44.6,30.2,57,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 04:35:00
9:55 PM,44.6,28.4,53,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 04:55:00
10:15 PM,46.4,24.8,43,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 05:15:00
10:35 PM,41.0,32.0,70,30.12,10.0,SSE,3.5,-,N/A,,Clear,150,2014-06-18 05:35:00
10:55 PM,37.4,30.2,75,30.12,10.0,SE,3.5,-,N/A,,Clear,130,2014-06-18 05:55:00
11:15 PM,35.6,28.4,75,30.13,10.0,South,4.6,-,N/A,,Clear,170,2014-06-18 06:15:00
11:35 PM,35.6,30.2,81,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 06:35:00
11:55 PM,33.8,26.6,75,30.13,10.0,SSE,4.6,-,N/A,,Clear,160,2014-06-18 06:55:00
12:15 AM,33.8,28.4,81,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 07:15:00
12:35 AM,33.8,28.4,81,30.13,10.0,SSE,3.5,-,N/A,,Clear,150,2014-06-18 07:35:00
12:55 AM,32.0,28.4,87,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 07:55:00
1:15 AM,32.0,26.6,80,30.13,10.0,SSW,3.5,-,N/A,,Clear,210,2014-06-18 08:15:00
1:35 AM,33.8,26.6,75,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 08:35:00
1:55 AM,32.0,26.6,80,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 08:55:00
2:15 AM,32.0,24.8,75,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 09:15:00
2:35 AM,30.2,24.8,80,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 09:35:00
2:55 AM,30.2,23.0,75,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 09:55:00
3:15 AM,32.0,24.8,75,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 10:15:00
3:35 AM,26.6,23.0,86,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 10:35:00
3:55 AM,28.4,23.0,80,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 10:55:00
4:15 AM,28.4,26.6,93,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 11:15:00
4:35 AM,28.4,26.6,93,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 11:35:00
4:55 AM,28.4,26.6,93,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 11:55:00
5:15 AM,26.6,23.0,86,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 12:15:00
5:35 AM,28.4,26.6,93,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 12:35:00
5:55 AM,28.4,24.8,86,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 12:55:00
6:15 AM,26.6,23.0,86,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 13:15:00
6:35 AM,30.2,24.8,80,30.13,10.0,East,3.5,-,N/A,,Clear,100,2014-06-18 13:35:00
6:45 AM,28.4,24.8,86,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 13:45:00
7:50 AM,39.2,24.8,56,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 14:50:00
8:45 AM,44.6,26.6,49,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 15:45:00
9:45 AM,53.6,26.6,35,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 16:45:00
10:45 AM,59.0,26.6,29,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 17:45:00
11:50 AM,64.4,26.6,24,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 18:50:00
12:45 PM,66.2,21.2,18,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-18 19:45:00
1:45 PM,69.8,19.4,15,30.10,10.0,North,5.8,-,N/A,,Clear,360,2014-06-18 20:45:00
2:50 PM,71.6,21.2,15,30.08,10.0,North,4.6,-,N/A,,Partly Cloudy,350,2014-06-18 21:50:00
3:45 PM,73.4,30.2,20,30.08,10.0,WNW,16.1,20.7,N/A,,Partly Cloudy,300,2014-06-18 22:45:00
4:55 PM,71.6,32.0,23,30.10,10.0,West,12.7,18.4,N/A,,Scattered Clouds,270,2014-06-18 23:55:00
5:45 PM,69.8,32.0,25,30.10,10.0,West,12.7,20.7,N/A,,Scattered Clouds,270,2014-06-19 00:45:00
6:15 PM,68.0,32.0,26,30.11,10.0,West,13.8,20.7,N/A,,Clear,260,2014-06-19 01:15:00
6:35 PM,66.2,32.0,28,30.11,10.0,West,15.0,20.7,N/A,,Clear,260,2014-06-19 01:35:00
6:55 PM,64.4,32.0,30,30.11,10.0,West,10.4,-,N/A,,Clear,280,2014-06-19 01:55:00
7:15 PM,64.4,30.2,28,30.12,10.0,West,13.8,18.4,N/A,,Clear,260,2014-06-19 02:15:00
7:35 PM,62.6,28.4,27,30.13,10.0,WSW,12.7,17.3,N/A,,Clear,250,2014-06-19 02:35:00
7:55 PM,62.6,28.4,27,30.13,10.0,WSW,9.2,-,N/A,,Clear,250,2014-06-19 02:55:00
8:15 PM,60.8,26.6,27,30.14,10.0,WSW,8.1,-,N/A,,Clear,250,2014-06-19 03:15:00
8:35 PM,59.0,26.6,29,30.14,10.0,West,6.9,-,N/A,,Clear,260,2014-06-19 03:35:00
8:55 PM,55.4,26.6,33,30.15,10.0,WSW,6.9,-,N/A,,Clear,250,2014-06-19 03:55:00
9:15 PM,53.6,26.6,35,30.16,10.0,SSW,4.6,-,N/A,,Clear,210,2014-06-19 04:15:00
9:35 PM,50.0,26.6,40,30.16,10.0,SE,3.5,-,N/A,,Clear,130,2014-06-19 04:35:00
9:55 PM,50.0,28.4,43,30.17,10.0,SSE,3.5,-,N/A,,Clear,150,2014-06-19 04:55:00
10:15 PM,46.4,28.4,50,30.17,10.0,SE,3.5,-,N/A,,Clear,140,2014-06-19 05:15:00
10:35 PM,44.6,28.4,53,30.17,10.0,SSE,3.5,-,N/A,,Clear,150,2014-06-19 05:35:00
10:55 PM,44.6,28.4,53,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 05:55:00
11:15 PM,42.8,28.4,57,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 06:15:00
11:35 PM,42.8,28.4,57,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 06:35:00
11:55 PM,42.8,26.6,53,30.17,10.0,SSW,3.5,-,N/A,,Clear,200,2014-06-19 06:55:00
12:15 AM,41.0,28.4,61,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 07:15:00
12:35 AM,41.0,26.6,57,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 07:35:00
12:55 AM,37.4,26.6,65,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 07:55:00
1:15 AM,39.2,28.4,65,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 08:15:00
1:35 AM,37.4,26.6,65,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 08:35:00
1:55 AM,37.4,26.6,65,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 08:55:00
2:15 AM,33.8,24.8,70,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 09:15:00
2:35 AM,33.8,26.6,75,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 09:35:00
2:55 AM,35.6,28.4,75,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 09:55:00
3:15 AM,35.6,28.4,75,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 10:15:00
3:35 AM,35.6,26.6,70,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 10:35:00
3:55 AM,32.0,26.6,80,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 10:55:00
4:15 AM,32.0,24.8,75,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 11:15:00
4:35 AM,33.8,26.6,75,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 11:35:00
4:55 AM,32.0,26.6,80,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 11:55:00
5:15 AM,32.0,26.6,80,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 12:15:00
5:35 AM,32.0,26.6,80,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 12:35:00
5:55 AM,32.0,26.6,80,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 12:55:00
6:15 AM,32.0,26.6,80,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 13:15:00
6:35 AM,33.8,26.6,75,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 13:35:00
6:55 AM,35.6,26.6,70,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 13:55:00
8:55 AM,53.6,30.2,41,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 15:55:00
9:50 AM,60.8,33.8,36,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 16:50:00
10:50 AM,69.8,19.4,15,30.18,10.0,West,4.6,-,N/A,,Clear,270,2014-06-19 17:50:00
11:45 AM,71.6,21.2,15,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-19 18:45:00
12:45 PM,75.2,12.2,9,30.18,10.0,NW,8.1,16.1,N/A,,Clear,320,2014-06-19 19:45:00
1:55 PM,77.0,12.2,9,30.17,10.0,SW,11.5,18.4,N/A,,Clear,220,2014-06-19 20:55:00
2:45 PM,75.2,17.6,11,30.17,10.0,SSW,9.2,-,N/A,,Clear,210,2014-06-19 21:45:00
3:50 PM,78.8,21.2,12,30.17,10.0,SSW,9.2,18.4,N/A,,Clear,210,2014-06-19 22:50:00
4:50 PM,77.0,23.0,13,30.17,10.0,SSW,12.7,19.6,N/A,,Clear,200,2014-06-19 23:50:00
6:15 PM,71.6,26.6,19,30.17,10.0,WSW,10.4,-,N/A,,Clear,250,2014-06-20 01:15:00
6:35 PM,71.6,26.6,19,30.18,10.0,SW,6.9,19.6,N/A,,Clear,230,2014-06-20 01:35:00
6:55 PM,69.8,26.6,20,30.19,10.0,WSW,11.5,-,N/A,,Clear,240,2014-06-20 01:55:00
7:15 PM,68.0,26.6,21,30.20,10.0,WSW,6.9,-,N/A,,Clear,240,2014-06-20 02:15:00
7:35 PM,66.2,26.6,23,30.19,10.0,WSW,5.8,-,N/A,,Clear,240,2014-06-20 02:35:00
7:55 PM,64.4,26.6,24,30.19,10.0,West,4.6,-,N/A,,Clear,260,2014-06-20 02:55:00
8:15 PM,62.6,28.4,27,30.20,10.0,WSW,4.6,-,N/A,,Clear,240,2014-06-20 03:15:00
8:35 PM,62.6,26.6,26,30.19,10.0,West,3.5,-,N/A,,Clear,270,2014-06-20 03:35:00
8:55 PM,59.0,28.4,31,30.19,10.0,South,3.5,-,N/A,,Clear,190,2014-06-20 03:55:00
9:15 PM,57.2,30.2,36,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 04:15:00
9:35 PM,57.2,28.4,33,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 04:35:00
9:55 PM,59.0,28.4,31,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 04:55:00
10:15 PM,51.8,28.4,41,30.22,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 05:15:00
10:35 PM,48.2,28.4,46,30.22,10.0,ESE,4.6,-,N/A,,Clear,110,2014-06-20 05:35:00
10:55 PM,50.0,30.2,47,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 05:55:00
11:15 PM,50.0,28.4,43,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 06:15:00
11:35 PM,51.8,30.2,44,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 06:35:00
11:55 PM,46.4,28.4,50,30.21,10.0,SSW,4.6,-,N/A,,Clear,200,2014-06-20 06:55:00
12:15 AM,46.4,30.2,53,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 07:15:00
12:35 AM,48.2,30.2,50,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 07:35:00
12:55 AM,50.0,32.0,50,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 07:55:00
1:15 AM,46.4,30.2,53,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 08:15:00
1:35 AM,46.4,30.2,53,30.19,10.0,ESE,3.5,-,N/A,,Clear,120,2014-06-20 08:35:00
1:55 AM,44.6,30.2,57,30.19,10.0,SE,3.5,-,N/A,,Clear,140,2014-06-20 08:55:00
2:15 AM,44.6,30.2,57,30.18,10.0,SSW,3.5,-,N/A,,Clear,200,2014-06-20 09:15:00
2:35 AM,46.4,30.2,53,30.18,10.0,West,4.6,-,N/A,,Clear,280,2014-06-20 09:35:00
2:55 AM,44.6,28.4,53,30.18,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 09:55:00
3:35 AM,44.6,28.4,53,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 10:35:00
3:55 AM,44.6,28.4,53,30.17,10.0,ESE,3.5,-,N/A,,Clear,120,2014-06-20 10:55:00
4:15 AM,42.8,30.2,61,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 11:15:00
4:35 AM,41.0,26.6,57,30.19,10.0,SE,3.5,-,N/A,,Clear,140,2014-06-20 11:35:00
4:55 AM,37.4,28.4,70,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 11:55:00
5:15 AM,37.4,28.4,70,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 12:15:00
5:35 AM,37.4,28.4,70,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 12:35:00
5:55 AM,39.2,28.4,65,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 12:55:00
6:15 AM,37.4,26.6,65,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 13:15:00
6:35 AM,37.4,26.6,65,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 13:35:00
6:55 AM,44.6,26.6,49,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 13:55:00
7:45 AM,50.0,24.8,37,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 14:45:00
8:45 AM,60.8,24.8,25,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-20 15:45:00
9:55 AM,71.6,17.6,13,30.17,10.0,SW,8.1,17.3,N/A,,Clear,230,2014-06-20 16:55:00
10:45 AM,73.4,19.4,13,30.16,10.0,South,8.1,-,N/A,,Clear,190,2014-06-20 17:45:00
11:55 AM,75.2,19.4,12,30.17,10.0,SSW,9.2,20.7,N/A,,Clear,210,2014-06-20 18:55:00
12:55 PM,75.2,23.0,14,30.16,10.0,SW,10.4,20.7,N/A,,Clear,230,2014-06-20 19:55:00
1:50 PM,77.0,26.6,16,30.16,10.0,West,13.8,24.2,N/A,,Mostly Cloudy,260,2014-06-20 20:50:00
2:55 PM,75.2,24.8,15,30.16,10.0,WSW,18.4,28.8,N/A,,Scattered Clouds,250,2014-06-20 21:55:00
3:50 PM,75.2,19.4,12,30.16,10.0,West,20.7,25.3,N/A,,Scattered Clouds,260,2014-06-20 22:50:00
4:55 PM,75.2,21.2,13,30.16,10.0,WSW,16.1,24.2,N/A,,Scattered Clouds,240,2014-06-20 23:55:00
5:45 PM,73.4,19.4,13,30.15,10.0,WSW,13.8,19.6,N/A,,Partly Cloudy,240,2014-06-21 00:45:00
6:15 PM,71.6,21.2,15,30.14,10.0,SW,12.7,-,N/A,,Clear,230,2014-06-21 01:15:00
6:35 PM,71.6,21.2,15,30.15,10.0,WSW,9.2,16.1,N/A,,Clear,250,2014-06-21 01:35:00
6:55 PM,69.8,21.2,16,30.15,10.0,WSW,12.7,-,N/A,,Clear,240,2014-06-21 01:55:00
7:15 PM,68.0,23.0,18,30.15,10.0,SW,12.7,16.1,N/A,,Clear,230,2014-06-21 02:15:00
7:35 PM,68.0,24.8,20,30.15,10.0,SW,9.2,-,N/A,,Clear,230,2014-06-21 02:35:00
7:55 PM,64.4,26.6,24,30.15,10.0,SW,6.9,-,N/A,,Clear,230,2014-06-21 02:55:00
8:15 PM,62.6,26.6,26,30.15,10.0,SW,3.5,-,N/A,,Clear,220,2014-06-21 03:15:00
8:35 PM,60.8,26.6,27,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 03:35:00
8:55 PM,60.8,26.6,27,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 03:55:00
9:15 PM,60.8,26.6,27,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 04:15:00
9:35 PM,53.6,23.0,30,30.17,10.0,ESE,3.5,-,N/A,,Clear,120,2014-06-21 04:35:00
9:55 PM,51.8,23.0,33,30.17,10.0,SE,4.6,-,N/A,,Clear,130,2014-06-21 04:55:00
10:15 PM,50.0,23.0,35,30.17,10.0,South,3.5,-,N/A,,Clear,180,2014-06-21 05:15:00
10:35 PM,46.4,26.6,46,30.17,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 05:35:00
10:55 PM,50.0,26.6,40,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 05:55:00
11:15 PM,46.4,26.6,46,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 06:15:00
11:35 PM,46.4,28.4,50,30.16,10.0,ESE,3.5,-,N/A,,Clear,120,2014-06-21 06:35:00
11:55 PM,44.6,30.2,57,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 06:55:00
12:35 AM,42.8,30.2,61,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 07:35:00
12:55 AM,42.8,30.2,61,30.16,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 07:55:00
1:15 AM,42.8,30.2,61,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 08:15:00
1:35 AM,42.8,30.2,61,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 08:35:00
1:55 AM,37.4,30.2,75,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 08:55:00
2:15 AM,41.0,32.0,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 09:15:00
2:35 AM,39.2,30.2,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 09:35:00
2:55 AM,39.2,30.2,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 09:55:00
3:15 AM,41.0,32.0,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 10:15:00
3:35 AM,39.2,32.0,75,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 10:35:00
3:55 AM,41.0,32.0,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 10:55:00
4:15 AM,41.0,32.0,70,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 11:15:00
4:35 AM,37.4,28.4,70,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 11:35:00
4:55 AM,39.2,32.0,75,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 11:55:00
5:15 AM,35.6,30.2,81,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 12:15:00
5:35 AM,35.6,30.2,81,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 12:35:00
5:55 AM,33.8,28.4,81,30.14,10.0,East,3.5,-,N/A,,Clear,90,2014-06-21 12:55:00
6:15 AM,33.8,28.4,81,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 13:15:00
6:35 AM,35.6,30.2,81,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 13:35:00
6:55 AM,42.8,30.2,61,30.13,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-06-21 13:55:00
7:45 AM,48.2,30.2,50,30.13,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-06-21 14:45:00
8:45 AM,59.0,28.4,31,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-21 15:45:00
9:55 AM,71.6,15.8,12,30.09,10.0,SW,10.4,16.1,N/A,,Clear,220,2014-06-21 16:55:00
10:55 AM,73.4,15.8,11,30.08,10.0,SW,16.1,21.9,N/A,,Clear,220,2014-06-21 17:55:00
11:55 AM,75.2,17.6,11,30.08,10.0,SSW,15.0,21.9,N/A,,Clear,210,2014-06-21 18:55:00
12:45 PM,75.2,19.4,12,30.08,10.0,SW,15.0,21.9,N/A,,Clear,230,2014-06-21 19:45:00
1:45 PM,77.0,19.4,12,30.08,10.0,SSW,16.1,27.6,N/A,,Clear,200,2014-06-21 20:45:00
2:45 PM,77.0,19.4,12,30.08,10.0,SSW,13.8,20.7,N/A,,Clear,210,2014-06-21 21:45:00
3:45 PM,77.0,19.4,12,30.07,10.0,SSW,13.8,21.9,N/A,,Clear,200,2014-06-21 22:45:00
4:50 PM,73.4,21.2,14,30.08,10.0,WSW,15.0,24.2,N/A,,Scattered Clouds,250,2014-06-21 23:50:00
5:45 PM,73.4,44.6,36,30.07,10.0,West,12.7,23.0,N/A,,Scattered Clouds,260,2014-06-22 00:45:00
6:15 PM,69.8,17.6,14,30.07,10.0,West,12.7,20.7,N/A,,Clear,270,2014-06-22 01:15:00
6:35 PM,69.8,17.6,14,30.07,10.0,West,15.0,20.7,N/A,,Clear,270,2014-06-22 01:35:00
6:55 PM,69.8,17.6,14,30.08,10.0,West,17.3,21.9,N/A,,Clear,270,2014-06-22 01:55:00
7:15 PM,68.0,17.6,15,30.08,10.0,WSW,16.1,25.3,N/A,,Clear,250,2014-06-22 02:15:00
7:35 PM,66.2,17.6,15,30.08,10.0,WSW,9.2,-,N/A,,Clear,250,2014-06-22 02:35:00
7:55 PM,64.4,17.6,16,30.09,10.0,WSW,9.2,-,N/A,,Clear,250,2014-06-22 02:55:00
8:15 PM,62.6,15.8,16,30.09,10.0,West,9.2,-,N/A,,Clear,260,2014-06-22 03:15:00
8:35 PM,62.6,14.0,15,30.09,10.0,West,4.6,-,N/A,,Clear,260,2014-06-22 03:35:00
8:55 PM,59.0,14.0,17,30.09,10.0,ESE,3.5,-,N/A,,Clear,110,2014-06-22 03:55:00
9:15 PM,51.8,17.6,26,30.10,10.0,SSE,4.6,-,N/A,,Clear,160,2014-06-22 04:15:00
9:35 PM,53.6,19.4,26,30.10,10.0,SE,3.5,-,N/A,,Clear,130,2014-06-22 04:35:00
9:55 PM,50.0,19.4,30,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 04:55:00
10:15 PM,44.6,19.4,37,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 05:15:00
10:35 PM,44.6,21.2,39,30.11,10.0,South,5.8,-,N/A,,Clear,190,2014-06-22 05:35:00
10:55 PM,44.6,17.6,34,30.11,10.0,SE,6.9,-,N/A,,Clear,130,2014-06-22 05:55:00
11:15 PM,42.8,19.4,39,30.11,10.0,South,3.5,-,N/A,,Clear,170,2014-06-22 06:15:00
11:35 PM,42.8,23.0,46,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 06:35:00
11:55 PM,44.6,21.2,39,30.12,10.0,SW,3.5,-,N/A,,Clear,230,2014-06-22 06:55:00
12:15 AM,44.6,23.0,43,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 07:15:00
12:35 AM,39.2,19.4,45,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 07:35:00
12:55 AM,37.4,19.4,48,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 07:55:00
1:15 AM,37.4,21.2,52,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 08:15:00
1:35 AM,37.4,21.2,52,30.13,10.0,East,3.5,-,N/A,,Clear,80,2014-06-22 08:35:00
1:55 AM,35.6,19.4,52,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 08:55:00
2:15 AM,37.4,26.6,65,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 09:15:00
2:35 AM,33.8,23.0,65,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 09:35:00
2:55 AM,33.8,23.0,65,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 09:55:00
3:15 AM,33.8,23.0,65,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 10:15:00
3:35 AM,32.0,23.0,69,30.12,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 10:35:00
3:55 AM,32.0,23.0,69,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 10:55:00
4:15 AM,32.0,23.0,69,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 11:15:00
4:35 AM,32.0,23.0,69,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 11:35:00
4:55 AM,32.0,24.8,75,30.13,10.0,South,3.5,-,N/A,,Clear,180,2014-06-22 11:55:00
5:15 AM,30.2,23.0,75,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 12:15:00
5:35 AM,30.2,21.2,69,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 12:35:00
5:55 AM,32.0,23.0,69,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 12:55:00
6:15 AM,30.2,23.0,75,30.14,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 13:15:00
6:35 AM,32.0,23.0,69,30.15,10.0,Calm,Calm,-,N/A,,Clear,0,2014-06-22 13:35:00
6:55 AM,35.6,23.0,60,30.15,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-06-22 13:55:00
